trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2966080,658,23,"MacArthur Blvd. & Broadway",,1,112146008,shp-658-04,0,0
13956020,1T,3,"Uptown Oakland",,1,113323602,shp-1T-05,0,0
3293020,76,3,"El Cerrito Del Norte BART",,1,113451002,shp-76-06,0,0
9094020,99,3,"Hayward BART",,1,113367102,shp-99-10,0,0
9763010,88,6,"Lake Merritt BART",,0,112709501,shp-88-08,0,0
9809020,232,3,"Fremont BART",,0,113376502,shp-232-58,0,0
10811020,NL,3,"Eastmont Transit Center",,1,113314202,shp-NL-10,0,0
5167070,72M,14,"Point Richmond",,1,112401907,shp-72M-39,0,0
8236010,12,6,"Northwest Berkeley",,1,112712501,shp-12-14,0,0
1730010,56,6,"Hayward BART",,1,113066801,shp-56-03,0,0
5269020,29,3,"Christie Ave. & 64th St.",,0,113455102,shp-29-61,0,0
10605010,19,6,"Fruitvale BART",,1,112710501,shp-19-16,0,0
9865030,U,26,"Fremont BART",,1,113371703,shp-U-06,0,0
9177070,200,14,"Union City BART",,1,113080307,shp-200-15,0,0
6461070,72R,14,"Contra Costa College",,1,112401407,shp-72R-12,0,0
824040,657,19,"40th St. & San Pablo Ave.",,0,113451504,shp-657-55,0,0
6174010,200,6,"Union City BART",,1,113071001,shp-200-15,0,0
8531020,97,3,"Bay Fair BART",,1,113370802,shp-97-10,0,0
13258010,6,6,"Downtown Berkeley",,1,112921301,shp-6-14,0,0
10819010,251,6,"Ohlone Newark Campus / Silliman Ctr.",,0,113067901,shp-251-60,0,0
2344010,52,6,"University Village, Albany",,1,112713501,shp-52-14,0,0
8999010,12,6,"Oakland Amtrak at Jack London Square",,0,112711301,shp-12-56,0,0
14025010,232,6,"Fremont BART",,0,113070601,shp-232-58,0,0
2537100,O,24,"Fruitvale BART",,1,113327010,shp-O-03,0,0
6301010,74,6,"Harbour Way South & Ford Point",,0,112398001,shp-74-56,0,0
7688070,36,14,"West Oakland BART",,0,112702507,shp-36-09,0,0
7546070,O,14,"San Francisco",,0,112319907,shp-O-53,0,0
9016010,90,6,"Coliseum BART",,0,112325001,shp-90-54,0,0
8374070,51B,14,"Rockridge BART",,0,112705707,shp-51B-17,0,0
7472070,76,14,"Richmond Parkway Transit Center",,0,112400807,shp-76-09,0,0
13156070,251,14,"Fremont BART",,1,113078007,shp-251-11,0,0
13313070,57,14,"Public Market Emeryville",,0,112922007,shp-57-63,0,0
4244070,40,14,"Downtown Oakland",,1,112319607,shp-40-17,0,0
10461020,62,3,"Fruitvale BART",,1,113316002,shp-62-08,0,0
12145020,40,3,"Downtown Oakland",,1,113325302,shp-40-16,0,0
10941070,72M,14,"Point Richmond",,1,112399507,shp-72M-39,0,0
5808070,54,14,"Merritt College",,1,112316507,shp-54-02,0,0
3724020,72R,3,"Contra Costa College",,1,113444802,shp-72R-12,0,0
1860020,73,3,"OAKLAND AIRPORT",,0,113317102,shp-73-51,0,0
4402020,251,3,"Ohlone Newark Campus / Silliman Ctr",,0,113375802,shp-251-59,0,0
12932010,F,6,"San Francisco",,0,112711401,shp-F-23,0,0
1910100,51A,24,"Rockridge BART",,1,113322610,shp-51A-17,0,0
11893020,21,3,"Dimond District",,1,113317402,shp-21-20,0,0
1333020,18,3,"University Village, Albany",,1,113460302,shp-18-18,0,0
10455010,52,6,"University Village, Albany",,1,112711701,shp-52-14,0,0
4974100,54,24,"Merritt College",,1,113312910,shp-54-03,0,0
7985010,217,6,"Fremont BART",,1,113072001,shp-217-09,0,0
1546010,70,6,"Richmond Parkway Transit Center",,1,112396501,shp-70-01,0,0
2334070,60,14,"South Hayward BART",,0,113078607,shp-60-56,0,0
6129020,20,3,"DIMOND DISTRICT  VIA ALAMEDA  FRUITVALE AVE",,0,113324402,shp-20-03,0,0
4203070,86,14,"Hayward BART",,1,113073107,shp-86-01,0,0
379020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113243102,shp-90-02,0,0
8220020,45,3,"Eastmont Transit Center",,0,113313802,shp-45-53,0,0
11139020,72R,3,"Contra Costa College",,1,113444202,shp-72R-12,0,0
4844020,98,3,"Coliseum BART",,0,113242302,shp-98-52,0,0
9396020,98,11,"Eastmont Transit Center",,1,113242502,shp-98-02,0,0
1706070,57,14,"Foothill Square",,1,112922207,shp-57-10,0,0
9902020,72M,3,"Point Richmond",,1,113444302,shp-72M-39,0,0
10318020,18,7,"University Village, Albany",,1,113457402,shp-18-18,0,0
5273020,88,3,"Downtown Berkeley",,1,113454202,shp-88-07,0,0
9876020,76,3,"Richmond Parkway Transit Center",,0,113451202,shp-76-09,0,0
3574020,72,3,"Jack London Square",,0,113444102,shp-72-77,0,0
7974100,90,24,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242510,shp-90-02,0,0
12135070,99,14,"Hayward BART",,1,113074107,shp-99-10,0,0
1168020,86,3,"South Hayward BART",,0,113365102,shp-86-51,0,0
12236070,216,14,"Union City BART",,1,113076807,shp-216-16,0,0
10418020,800,3,"San Francisco",,0,113453102,shp-800-81,0,0
13400070,200,14,"Fremont BART",,0,113079707,shp-200-60,0,0
6712020,57,3,"Public Market Emeryville",,0,113464602,shp-57-62,0,0
12856020,20,3,"Dimond District",,1,113314002,shp-20-18,0,0
2535020,21,3,"Dimond District",,1,113313102,shp-21-13,0,0
7322070,93,14,"Bay Fair BART",,1,113073807,shp-93-09,0,0
1086010,86,6,"South Hayward BART",,0,113063801,shp-86-51,0,0
3445020,239,3,"Fremont BART",,1,113372702,shp-239-08,0,0
6238020,33,3,"Piedmont",,0,113463202,shp-33-68,0,0
9576020,76,1,"Richmond Parkway Transit Center",,0,113449402,shp-76-09,0,0
4463070,F,14,"U.C. Campus",,1,112702107,shp-F-20,0,0
3176010,51A,6,"Rockridge BART",,1,112325901,shp-51A-17,0,0
3110070,72,14,"Jack London Square",,0,112401907,shp-72-77,0,0
11961010,216,6,"Union City BART",,1,113068801,shp-216-16,0,0
11053010,98,6,"Coliseum BART",,0,112325101,shp-98-52,0,0
7969010,210,6,"Union Landing Transit Center",,1,113071401,shp-210-08,0,0
10527010,52,6,"U.C. Campus",,0,112713501,shp-52-61,0,0
3889020,72,3,"Jack London Square",,0,113443702,shp-72-77,0,0
8629020,51A,3,"Rockridge BART",,1,113312102,shp-51A-17,0,0
593020,73,3,"Eastmont Transit Center",,1,113319502,shp-73-01,0,0
1687010,99,6,"Fremont BART",,0,113067401,shp-99-09,0,0
6246010,18,6,"University Village, Albany",,1,112926101,shp-18-18,0,0
7023020,67,3,"Downtown Berkeley",,0,113460502,shp-67-57,0,0
4835020,239,3,"Fremont BART",,1,113367902,shp-239-08,0,0
10316010,14,6,"Fruitvale BART",,1,112330301,shp-14-15,0,0
13390010,1T,6,"San Leandro BART",,0,112327701,shp-1T-51,0,0
10378070,60,14,"South Hayward BART",,0,113078607,shp-60-56,0,0
6542010,90,6,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112325301,shp-90-02,0,0
9166070,99,14,"Hayward BART",,1,113077107,shp-99-10,0,0
1998070,88,14,"Lake Merritt BART",,0,112701907,shp-88-08,0,0
6413020,18,3,"University Village, Albany",,1,113459802,shp-18-18,0,0
5433010,21,6,"Dimond District",,1,112719201,shp-21-20,0,0
11555070,40,14,"Bay Fair BART",,0,112319307,shp-40-62,0,0
3826010,200,6,"Union City BART",,1,113068601,shp-200-15,0,0
5188070,28,14,"Hayward BART",,0,113077007,shp-28-58,0,0
4112070,12,14,"Oakland Amtrak at Jack London Square",,0,112704507,shp-12-56,0,0
4612070,45,14,"Eastmont Transit Center",,0,112316207,shp-45-53,0,0
3183070,97,14,"Union City BART",,0,113075907,shp-97-57,0,0
2725010,19,6,"Downtown Oakland",,0,112713201,shp-19-64,0,0
12177070,62,14,"FRUITVALE BART",,1,112318207,shp-62-05,0,0
1137010,40,6,"Downtown Oakland",,1,112331801,shp-40-17,0,0
8944070,60,14,"Cal State East Bay",,1,113078807,shp-60-06,0,0
3342010,98,6,"Coliseum BART",,0,112325101,shp-98-52,0,0
3100020,54,11,"Fruitvale BART",,0,113312902,shp-54-53,0,0
2510070,95,14,"Hayward BART",,0,113074607,shp-95-53,0,0
1410020,54,3,"Merritt College",,1,113317502,shp-54-03,0,0
12215070,10,14,"San Leandro BART",,1,113074407,shp-10-09,0,0
7873070,34,14,"Hayward BART",,0,113074707,shp-34-56,0,0
3081020,18,3,"University Village, Albany",,1,113459902,shp-18-18,0,0
6074070,51B,14,"Berkeley Amtrak",,1,112701807,shp-51B-14,0,0
12780070,210,14,"Ohlone College",,0,113079007,shp-210-07,0,0
11670070,51B,14,"Berkeley Amtrak",,1,112703207,shp-51B-14,0,0
3208020,12,3,"Northwest Berkeley",,1,113460902,shp-12-14,0,0
7116010,51A,6,"Fruitvale BART",,0,112325601,shp-51A-55,0,0
2512070,217,14,"Fremont BART",,1,113080707,shp-217-09,0,0
9377020,54,3,"Merritt College",,1,113319802,shp-54-03,0,0
7562020,67,3,"Spruce St. & Grizzly Peak Blvd.",,1,113460502,shp-67-06,0,0
11512040,638,19,"73rd Ave. & International Blvd.",,0,113136204,shp-638-55,0,0
11736070,800,14,"San Francisco",,0,112699807,shp-800-81,0,0
556020,98,3,"Coliseum BART",,0,113242102,shp-98-52,0,0
8008010,200,6,"Fremont BART",,0,113070301,shp-200-60,0,0
184070,95,14,"Fairview District",,1,113074607,shp-95-07,0,0
7025070,34,14,"Foothill Square",,1,113076507,shp-34-07,0,0
1994070,20,14,"Downtown Oakland",,0,112323407,shp-20-62,0,0
11101010,57,6,"Public Market Emeryville",,0,112920401,shp-57-63,0,0
1936020,G,1,"El Cerrito Plaza BART",,1,113447002,shp-G-06,0,0
2259010,95,6,"Fairview District",,1,113065201,shp-95-07,0,0
12314010,10,6,"Hayward BART",,0,113067501,shp-10-10,0,0
7790070,88,14,"Lake Merritt BART",,0,112702007,shp-88-08,0,0
12029020,45,3,"Foothill Square",,1,113315902,shp-45-04,0,0
1031010,20,6,"Downtown Oakland",,0,112718501,shp-20-62,0,0
5812070,99,14,"Hayward BART",,1,113077107,shp-99-10,0,0
675020,39,3,"Skyline High School",,1,113318702,shp-39-05,0,0
4868010,57,6,"Foothill Square",,1,112920001,shp-57-10,0,0
11896020,620,28,"Newark Jr. High School",,0,113375602,shp-620-52,0,0
783100,O,25,"Fruitvale BART",,1,113326710,shp-O-03,0,0
12796010,801,6,"Downtown Oakland",,1,113063501,shp-801-01,0,0
4832020,51B,3,"Berkeley Amtrak",,1,113453802,shp-51B-14,0,0
4896010,36,6,"U.C. Campus",,1,112711901,shp-36-08,0,0
12461020,10,3,"San Leandro BART",,1,113368402,shp-10-09,0,0
7695020,21,3,"Dimond District",,1,113324402,shp-21-13,0,0
7869020,F,3,"U.C. Campus",,1,113458902,shp-F-20,0,0
3602020,96,3,"Alameda Point",,0,113456002,shp-96-58,0,0
10651020,86,3,"South Hayward BART",,0,113365102,shp-86-51,0,0
2785070,52,14,"University Village, Albany",,1,112699207,shp-52-14,0,0
10383020,51A,3,"Rockridge BART",,1,113312502,shp-51A-17,0,0
451070,45,14,"Foothill Square",,1,112316207,shp-45-04,0,0
5563020,14,3,"Fruitvale BART",,1,113315002,shp-14-15,0,0
11479010,57,6,"Public Market Emeryville",,0,112920001,shp-57-63,0,0
5900070,51A,14,"Rockridge BART",,1,112322407,shp-51A-17,0,0
7781020,73,3,"OAKLAND AIRPORT",,0,113317102,shp-73-51,0,0
7925070,45,14,"Foothill Square",,1,112316207,shp-45-04,0,0
10742020,6,3,"Downtown Berkeley",,1,113461502,shp-6-14,0,0
9068010,20,6,"Downtown Oakland",,0,112718801,shp-20-62,0,0
6469020,93,3,"Castro Valley BART",,0,113374802,shp-93-56,0,0
8920020,19,3,"Downtown Oakland",,0,113456602,shp-19-64,0,0
8853070,210,14,"Union Landing Transit Center",,1,113079107,shp-210-08,0,0
5546020,F,20,"San Francisco",,0,113459702,shp-F-23,0,0
11768020,86,3,"South Hayward BART",,0,113365502,shp-86-51,0,0
7129020,72M,3,"Jack London Square",,0,113446402,shp-72M-60,0,0
9378070,14,14,"Fruitvale BART",,1,112318307,shp-14-15,0,0
12674020,646,20,"Skyline High School",,0,113312002,shp-646-59,0,0
2254020,51A,3,"Rockridge BART",,1,113321202,shp-51A-17,0,0
6517010,54,6,"Fruitvale BART",,0,112325801,shp-54-52,0,0
11271020,36,3,"U.C. Campus",,1,113456502,shp-36-08,0,0
5813010,1T,6,"San Leandro BART",,0,112328801,shp-1T-51,0,0
4738070,18,14,"University Village, Albany",,1,112925507,shp-18-18,0,0
196070,217,14,"Fremont BART",,1,113079507,shp-217-09,0,0
1695070,217,14,"Fremont BART",,1,113081407,shp-217-09,0,0
7446020,18,3,"Lake Merritt BART",,0,113460102,shp-18-62,0,0
5016020,6,3,"Downtown Berkeley",,1,113461802,shp-6-14,0,0
11801010,216,6,"Silliman Center",,0,113067201,shp-216-62,0,0
13153010,12,6,"Oakland Amtrak at Jack London Square",,0,112710601,shp-12-56,0,0
1215070,1T,14,"San Leandro BART",,0,112320907,shp-1T-51,0,0
116010,99,6,"Fremont BART",,0,113064801,shp-99-09,0,0
9283070,51A,14,"Rockridge BART",,1,112322307,shp-51A-17,0,0
9843020,1T,3,"Uptown Oakland",,1,113320902,shp-1T-05,0,0
6669070,88,14,"Downtown Berkeley",,1,112703507,shp-88-07,0,0
2409020,88,3,"Downtown Berkeley",,1,113455302,shp-88-07,0,0
11097020,40,3,"Bay Fair BART",,0,113317802,shp-40-62,0,0
13483020,F,3,"San Francisco",,0,113457802,shp-F-22,0,0
8884070,51A,14,"Fruitvale BART",,0,112322407,shp-51A-55,0,0
857020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113243102,shp-90-02,0,0
11779020,73,3,"OAKLAND AIRPORT",,0,113319502,shp-73-51,0,0
10761040,NX,19,"MacArthur Blvd. & Millsbrae Ave.",,1,113326904,shp-NX-06,0,0
9447020,67,3,"Downtown Berkeley",,0,113460502,shp-67-57,0,0
6773010,NL,6,"Eastmont Transit Center",,1,112324901,shp-NL-10,0,0
2580020,70,3,"Richmond BART",,0,113445402,shp-70-05,0,0
4089020,41,3,"Union Landing Transit Center",,0,113369102,shp-41-54,0,0
1483070,10,14,"Hayward BART",,0,113077907,shp-10-10,0,0
9487070,54,14,"Merritt College",,1,112316607,shp-54-02,0,0
13394020,72M,3,"Jack London Square",,0,113444002,shp-72M-60,0,0
12732070,86,14,"South Hayward BART",,0,113073107,shp-86-51,0,0
2464020,36,3,"U.C. Campus",,1,113454702,shp-36-08,0,0
9910100,18,25,"Lake Merritt BART",,0,113457410,shp-18-62,0,0
10261070,40,14,"Downtown Oakland",,1,112319407,shp-40-17,0,0
11228020,60,3,"South Hayward BART",,0,113374902,shp-60-56,0,0
7504010,57,6,"Public Market Emeryville",,0,112920201,shp-57-63,0,0
1479010,76,6,"Richmond Parkway Transit Center",,0,112398301,shp-76-09,0,0
9938010,74,6,"Castro Ranch Road",,1,112398001,shp-74-01,0,0
9478020,200,3,"Union City BART",,1,113374002,shp-200-15,0,0
13999070,O,14,"Fruitvale BART",,1,112320007,shp-O-03,0,0
5031010,93,6,"Bay Fair BART",,1,113064501,shp-93-09,0,0
12412020,7,3,"Downtown Berkeley",,0,113457702,shp-7-56,0,0
7762070,73,14,"Eastmont Transit Center",,1,112316407,shp-73-01,0,0
12850010,200,6,"Fremont BART",,0,113068501,shp-200-60,0,0
10611010,805,6,"Uptown Oakland",,0,112326301,shp-805-60,0,0
11100010,98,6,"Coliseum BART",,0,112326601,shp-98-52,0,0
4339010,200,6,"Fremont BART",,0,113069201,shp-200-60,0,0
2762010,F,6,"San Francisco",,0,112709701,shp-F-23,0,0
7953010,88,6,"Downtown Berkeley",,1,112709601,shp-88-07,0,0
13166020,10,3,"San Leandro BART",,1,113367502,shp-10-09,0,0
6283070,18,14,"Lake Merritt BART",,0,112925507,shp-18-62,0,0
2453070,72R,14,"Contra Costa College",,1,112401107,shp-72R-12,0,0
11446020,62,3,"Fruitvale BART",,1,113321602,shp-62-08,0,0
12407020,6,3,"Downtown Oakland",,0,113461502,shp-6-59,0,0
5647010,35,6,"Bay Fair BART",,0,113067101,shp-35-59,0,0
6178010,F,6,"San Francisco",,0,112708501,shp-F-23,0,0
5280070,54,14,"Merritt College",,1,112316607,shp-54-02,0,0
2279020,6,3,"Downtown Berkeley",,1,113461402,shp-6-14,0,0
9433020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242702,shp-90-02,0,0
6599020,52,3,"U.C. Campus",,0,113464102,shp-52-61,0,0
13728020,62,3,"Fruitvale BART",,1,113318502,shp-62-08,0,0
5792020,18,3,"University Village, Albany",,1,113460202,shp-18-18,0,0
8622020,NL,3,"San Francisco",,0,113312602,shp-NL-57,0,0
8735010,F,6,"San Francisco",,0,112712801,shp-F-23,0,0
52070,1T,14,"San Leandro BART",,0,112320707,shp-1T-51,0,0
1649010,200,6,"Union City BART",,1,113069801,shp-200-15,0,0
174010,33,6,"Montclair",,1,112919401,shp-33-14,0,0
9752020,28,3,"San Leandro BART",,1,113367302,shp-28-09,0,0
12868020,200,3,"Fremont BART",,0,113373802,shp-200-60,0,0
2109010,74,6,"Castro Ranch Road",,1,112398001,shp-74-01,0,0
1376070,56,14,"Hayward BART",,1,113076607,shp-56-03,0,0
11919020,V,7,"San Francisco",,0,113320102,shp-V-53,0,0
6758020,200,3,"Union City BART",,1,113374002,shp-200-15,0,0
12810070,20,14,"Dimond District",,1,112323407,shp-20-18,0,0
10632010,1T,6,"Uptown Oakland",,1,112327401,shp-1T-04,0,0
10975020,60,3,"South Hayward BART",,0,113375002,shp-60-56,0,0
12775070,851,14,"Fruitvale BART",,0,112699107,shp-851-57,0,0
11197070,210,14,"Ohlone College",,0,113079307,shp-210-07,0,0
7431020,NX,3,"San Francisco",,0,113324302,shp-NX-07,0,0
7005070,74,14,"Harbour Way South & Ford Point",,0,112402107,shp-74-56,0,0
13033070,40,14,"Eastmont Transit Center",,0,112318707,shp-40-60,0,0
295020,71,3,"Richmond Parkway Transit Center",,1,113445602,shp-71-03,0,0
9894010,72,6,"Hilltop Mall",,1,112394901,shp-72-28,0,0
7604020,19,3,"Downtown Oakland",,0,113454902,shp-19-64,0,0
3455010,72,6,"Hilltop Mall",,1,112396101,shp-72-28,0,0
1769070,70,14,"Richmond BART",,0,112400607,shp-70-05,0,0
513020,78,3,"Alameda Point",,0,113319202,shp-78-52,0,0
12666010,51A,6,"Fruitvale BART",,0,112325501,shp-51A-55,0,0
13199010,86,6,"Hayward BART",,1,113063801,shp-86-01,0,0
10563020,45,3,"Foothill Square",,1,113314402,shp-45-04,0,0
9069070,72R,14,"Contra Costa College",,1,112402507,shp-72R-12,0,0
11169070,62,14,"FRUITVALE BART",,1,112317807,shp-62-05,0,0
4877070,21,14,"Oakland Airport",,0,112323707,shp-21-22,0,0
9195070,51B,14,"Rockridge BART",,0,112701807,shp-51B-16,0,0
8732070,93,14,"Bay Fair BART",,1,113073507,shp-93-09,0,0
14105010,90,6,"Coliseum BART",,0,112325001,shp-90-54,0,0
8795020,O,9,"San Francisco",,0,113327202,shp-O-53,0,0
7952020,98,3,"Eastmont Transit Center",,1,113243102,shp-98-02,0,0
4313010,45,6,"Foothill Square",,1,112324301,shp-45-04,0,0
4637070,51B,14,"Rockridge BART",,0,112700607,shp-51B-17,0,0
11078070,28,14,"Hayward BART",,0,113074907,shp-28-58,0,0
9125020,12,3,"Northwest Berkeley",,1,113461002,shp-12-14,0,0
3498010,51B,6,"Berkeley Amtrak",,1,112708201,shp-51B-14,0,0
5655020,376,27,"Fitzgerald Drive, Pinole",,1,113447502,shp-376-09,0,0
688010,54,6,"Merritt College",,1,112325701,shp-54-02,0,0
6585020,97,3,"Bay Fair BART",,1,113367702,shp-97-11,0,0
3675020,56,3,"Hayward BART",,1,113371202,shp-56-03,0,0
8489020,40,3,"Downtown Oakland",,1,113315302,shp-40-16,0,0
11333010,14,6,"West Oakland BART",,0,112330301,shp-14-59,0,0
5396070,28,14,"San Leandro BART",,1,113074907,shp-28-09,0,0
5785020,1T,3,"Uptown Oakland",,1,113315702,shp-1T-05,0,0
10164020,51A,3,"Fruitvale BART",,0,113321202,shp-51A-55,0,0
5341070,57,14,"Foothill Square",,1,112921607,shp-57-10,0,0
12721020,60,3,"Cal State East Bay",,1,113374902,shp-60-06,0,0
13022070,10,14,"San Leandro BART",,1,113074407,shp-10-09,0,0
11730010,O,6,"San Francisco",,0,112326901,shp-O-53,0,0
3240020,10,3,"Hayward BART",,0,113368402,shp-10-10,0,0
2493020,51A,3,"Rockridge BART",,1,113314602,shp-51A-17,0,0
7621070,72R,14,"Jack London Square",,0,112401507,shp-72R-57,0,0
7321010,97,6,"Bay Fair BART",,1,113066401,shp-97-10,0,0
7635020,45,3,"Foothill Square",,1,113316502,shp-45-04,0,0
5712010,19,6,"Fruitvale BART",,1,112713201,shp-19-16,0,0
1914010,86,6,"South Hayward BART",,0,113063801,shp-86-51,0,0
6968020,40,3,"Downtown Oakland",,1,113316302,shp-40-17,0,0
253020,210,3,"Union Landing Transit Center",,1,113366702,shp-210-08,0,0
10845070,51A,14,"Rockridge BART",,1,112322607,shp-51A-17,0,0
12941070,73,14,"Eastmont Transit Center",,1,112315907,shp-73-01,0,0
6398020,70,3,"Richmond BART",,0,113445402,shp-70-05,0,0
5949020,212,3,"Fremont BART",,1,113375802,shp-212-07,0,0
3212010,1T,6,"San Leandro BART",,0,112327901,shp-1T-51,0,0
7155070,251,14,"Fremont BART",,1,113077707,shp-251-11,0,0
11372070,F,14,"San Francisco",,0,112705207,shp-F-23,0,0
9841020,51A,3,"Fruitvale BART",,0,113319002,shp-51A-55,0,0
12971020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113243002,shp-90-02,0,0
13305070,72,14,"Hilltop Mall",,1,112398907,shp-72-28,0,0
5981070,40,14,"Downtown Oakland",,1,112319207,shp-40-16,0,0
1218070,40,14,"Downtown Oakland",,1,112319607,shp-40-17,0,0
11688070,57,14,"Foothill Square",,1,112922107,shp-57-10,0,0
6198080,654,23,"Fruitvale BART",,0,112200208,shp-654-54,0,0
2927020,F,11,"San Francisco",,0,113458202,shp-F-23,0,0
4974040,54,19,"Merritt College",,1,113312904,shp-54-03,0,0
13382010,19,6,"Fruitvale BART",,1,112713201,shp-19-16,0,0
13462070,33,14,"Montclair",,1,112923707,shp-33-14,0,0
3318010,33,6,"Piedmont",,0,112919401,shp-33-68,0,0
4802010,60,6,"Cal State East Bay",,1,113069301,shp-60-06,0,0
7507070,57,14,"Public Market Emeryville",,0,112921707,shp-57-63,0,0
3794010,10,6,"San Leandro BART",,1,113064401,shp-10-09,0,0
9148020,72,3,"Hilltop Mall",,1,113449102,shp-72-28,0,0
3973010,NL,6,"Eastmont Transit Center",,1,112324801,shp-NL-10,0,0
6415020,216,3,"Union City BART",,1,113371802,shp-216-16,0,0
6419070,1T,14,"Uptown Oakland",,1,112320707,shp-1T-05,0,0
13545070,86,14,"South Hayward BART",,0,113073007,shp-86-51,0,0
6156010,NL,6,"Eastmont Transit Center",,1,112324601,shp-NL-10,0,0
7099020,40,3,"Downtown Oakland",,1,113319302,shp-40-16,0,0
3138070,40,14,"Eastmont Transit Center",,0,112318807,shp-40-60,0,0
1338010,98,6,"Eastmont Transit Center",,1,112325001,shp-98-02,0,0
11264020,72,3,"Jack London Square",,0,113443802,shp-72-77,0,0
7537010,21,6,"Dimond District",,1,112719201,shp-21-20,0,0
6581020,51A,3,"Fruitvale BART",,0,113312502,shp-51A-55,0,0
434010,76,6,"El Cerrito Del Norte BART",,1,112397001,shp-76-06,0,0
8678020,98,3,"Eastmont Transit Center",,1,113243002,shp-98-02,0,0
7335020,239,3,"Fremont BART",,1,113365602,shp-239-08,0,0
8993020,74,3,"Castro Ranch Road",,1,113449602,shp-74-01,0,0
783040,O,19,"Fruitvale BART",,1,113326704,shp-O-03,0,0
8253010,40,6,"Eastmont Transit Center",,0,112331701,shp-40-60,0,0
13649020,73,3,"Eastmont Transit Center",,1,113317302,shp-73-01,0,0
5781070,18,14,"University Village, Albany",,1,112925807,shp-18-18,0,0
1902070,88,14,"Downtown Berkeley",,1,112701307,shp-88-07,0,0
5005070,217,14,"Milpitas BART",,0,113081407,shp-217-10,0,0
8560020,99,3,"Fremont BART",,0,113367102,shp-99-09,0,0
3157020,6,3,"Downtown Berkeley",,1,113461502,shp-6-14,0,0
6870010,10,6,"San Leandro BART",,1,113065001,shp-10-09,0,0
1070,33,14,"Piedmont",,0,112924007,shp-33-68,0,0
2503070,88,14,"Lake Merritt BART",,0,112703507,shp-88-08,0,0
2923010,51B,6,"Rockridge BART",,0,112709401,shp-51B-17,0,0
2685010,73,6,"Eastmont Transit Center",,1,112324101,shp-73-01,0,0
10547070,1T,14,"Uptown Oakland",,1,112321707,shp-1T-05,0,0
